code,name,trading_value
6205,詮欣,65924414
6206,飛捷,198054890
6209,今國光,982467058
6213,聯茂,16672947522
6214,精誠,314445803
6215,和椿,39100093
6216,居易,5923264
6224,聚鼎,157848774
6225,天瀚,10578817
6226,光鼎,215149385
6230,尼得科超眾,3830977
6235,華孚,11726878
6239,力成,4469240945
6243,迅杰,24239765
6257,矽格,850069723
6269,台郡,317907645
6271,同欣電,1068747102
6272,驊陞,1896246
6277,宏正,28347674
6278,台表科,2945260651
6281,全國電,1565260
6282,康舒,257979259
6283,淳安,3852699
6285,啟碁,821743921
6405,悅城,21603293
6409,旭隼,607543085
6412,群電,38736776
6414,樺漢,307855199
6415,矽力*-KY,1326933613
6416,瑞祺電通,39485261
6426,統新,1112317186
6431,光麗-KY,3768953
6438,迅得,29171462
6442,光聖,6964998255
6443,元晶,105195027
6446,藥華藥,6266769010
6449,鈺邦,347313464
6451,訊芯-KY,2939427426
6456,GIS-KY,186117858
6464,台數科,41075672
6472,保瑞,885052986
6477,安集,54922235
6491,晶碩,73456472
6504,南六,309674
6505,台塑化,1042350822
6515,穎崴,2573336815
6525,捷敏-KY,199432421
6526,達發,172863467
6531,愛普*,2997272058
6533,晶心科,849830203
6534,正瀚-創,2429885
6541,泰福-KY,6483268
6550,北極星藥業-KY,23566681
6552,易華電,2139060
6558,興能高,6221922
6573,虹揚-KY,9699912
6579,研揚,29548103
6581,鋼聯,910624
6582,申豐,2391042
6585,鼎基,14927648
6589,台康生技,22633510
6591,動力-KY,3689027
6592,和潤企業,26014263
6592A,和潤企業甲特,1237400
6592B,和潤企業乙特,2977837
6598,ABC-KY,2566497
6605,帝寶,23351826
6606,建德工業,1963644
6614,資拓宏宇,940998
6625,必應,10609434
6641,基士德-KY,237794
6645,金萬林-創,242541
6655,科定,698404
6657,華安,2247617
6658,聯策,22848309
6666,羅麗芬-KY,1589001
6668,中揚光,107939705
6669,緯穎,12778230055
6670,復盛應用,14585849
6671,三能-KY,632667
6672,騰輝電子-KY,893428813
6674,鋐寶科技,1860868
6689,伊雲谷,6659047
6691,洋基工程,471672551
6695,芯鼎,15849801
6698,旭暉應材,8080307
6706,惠特,351284593
6715,嘉基,622778679
6719,力智,118971932
6722,輝創,1809760
6742,澤米,11611384
6743,安普新,7159854
6753,龍德造船,218433601
6754,匯僑設計,341279
6756,威鋒電子,15867095
6757,台灣虎航,49247629
6768,志強-KY,19157795
6770,力積電,7725423742
6771,平和環保-創,5424120
6776,展碁國際,3680378
6781,AES-KY,708627310
6782,視陽,504616093
6789,采鈺,934423840
6790,永豐實,1854485
6792,詠業,1413174
6794,向榮生技,6081744
6796,晉弘,5368674
6799,來頡,15496426
6805,富世達,6416685735
6807,峰源-KY,569968
6830,汎銓,2430729805
6831,邁科,863308444
6834,天二科技,188210094
6835,圓裕,279320
6838,台新藥,1161550
6854,錼創科技-KY創,24223411
6861,睿生光電,64890124
6862,三集瑞-KY,13475268
6863,永道-KY,9203375
6869,雲豹能源,24604247
6873,泓德能源,22036411
6885,全福生技,8070847
6887,寶綠特-KY,1682023
6890,來億-KY,176004945
6901,鑽石投資,25766788
6902,GOGOLOOK,8265568
6906,現觀科,1193889
6908,宏碁遊戲-創,530112
6909,創控,6951983
6914,阜爾運通,49687731
6916,華凌,695523
6918,愛派司,1860843
6919,康霈*,547935956
6921,嘉雨思-創,270550
6923,中台,1996854
6924,榮惠-KY創,4058149
6928,攸泰科技,1745902
6931,青松健康,2019975
6933,AMAX-KY,321929841
6934,心誠鎂,762149
6936,永鴻生技,743360
6937,天虹,72300951
6944,兆聯實業,142376981
6947,台鎔科技,11948941
6949,沛爾生醫*-創,829389230
6951,青新-創,757235
6952,大武山,169153
6955,邦睿生技-創,3268200
6957,裕慶-KY,17094964
6958,日盛台駿,561617
6958A,日盛台駿甲特,302709
6962,奕力-KY,73963901
6965,中傑-KY,2084300
6969,成信實業*-創,5444016
6988,威力暘-創,803990
6994,富威電力,19974624
7610,聯友金屬-創,798724000
7631,聚賢研發-創,6323081
7689,大鵬科CLMX,22593899
7705,三商餐飲,1093886
7711,永擎,721205686
7721,微程式,3016993
7722,LINEPAY,17216688
7730,暉盛-創,22841131
7732,金興精密,138900
7736,虎山,1122300
7740,熙特爾-創,16624763
7749,意騰-KY,62441565
7750,新代,2563265360
7760,享溫馨,2541650
7765,中華資安,3782846
7768,頌勝科技,16048577
7769,鴻勁,2211513130
7780,大研生醫*,8016427
7786,東方風能,19664434
7788,松川精密,389523346
7791,皇家可口,2773519
7795,長廣,761172930
7799,禾榮科,90595049
7803,雲象科技-創,1048451
7818,溢泰實業,4000744
7821,神數,1970798
7822,倍利科,128392744
7823,奧義賽博-KY創,3438546
7827,漢康-KY創,82085938
7835,永悅健康-創,387210
7855,和運租車,47987684
8011,台通,3600255
8016,矽創,106003280
8021,尖點,3435272331
8028,昇陽半導體,323975405
8033,雷虎,2045419990
8039,台虹,14245584781
8045,達運光電,7852979
8046,南電,16561528990
8070,長華*,208938532
8072,陞泰,3159620
8081,致新,152939166
8101,華冠,68233
8103,瀚荃,1191202954
8104,錸寶,8646746
8110,華東,125739478
8112,至上,768181647
8112A,至上甲特,1804500
8114,振樺電,61194009
8131,福懋科,77119945
8150,南茂,2989719123
8162,微矽電子-創,15686904
8163,達方,13668686
8201,無敵,455129
8210,勤誠,825761431
8213,志超,7463480
8215,明基材,6713795
8222,寶一,39355527
8249,菱光,8852494
8261,富鼎,1231278261
8271,宇瞻,469156988
8341,日友,7576841
8367,建新國際,371806
8374,羅昇,21984969
8404,百和興業-KY,2359426
8411,福貞-KY,370638
8422,可寧衛*,101835250
8429,金麗-KY,981766
8438,昶昕,22289468
8442,威宏-KY,15323834
8443,阿瘦,461365
8454,富邦媒,102901133
8462,柏文,8445317
8463,潤泰材,552350
8464,億豐,147473557
8466,美吉吉-KY,563440
8467,波力-KY,2587465
8473,山林水,19299104
8476,台境*,5740144
8478,東哥遊艇,24228395
8481,政伸,369310
8482,商億-KY,350755
8487,愛爾達-創,166776
8488,吉源-KY,59350
8499,鼎炫-KY,4412367
8926,台汽電,92812030
8940,新天地,355911
8996,高力,3662896280
9103,美德醫療-DR,2616433
910322,康師傅-DR,939924
9105,泰金寶-DR,72840061
910861,神州-DR,149388
9110,越南控-DR,67190
911608,明輝-DR,23540
911622,泰聚亨-DR,7220
911868,同方友友-DR,256130
912000,晨訊科-DR,3540775
9136,巨騰-DR,2238415
9802,鈺齊-KY,34931498
9902,台火,624107
9904,寶成,430797683
9905,大華,2001603
9906,欣巴巴,2366417
9907,統一實,21376135
9908,大台北,4607502
9910,豐泰,161587683
9911,櫻花,10354441
9912,偉聯,1138233
9914,美利達,187980865
9917,中保科,35996602
9918,欣天然,2449735
9919,康那香,2202029
9921,巨大,236007664
9924,福興,3948961
9925,新保,22748953
9926,新海,1751606
9927,泰銘,3496067
9928,中視,1194684
9929,秋雨,86306
9930,中聯資源,5862849
9931,欣高,1057698
9933,中鼎,51518713
9934,成霖,5440529
9935,慶豐富,8655233
9937,全國,1503928
9938,百和,31936107
9939,宏全,66962206
9940,信義,4361204
9941,裕融,122772132
9941A,裕融甲特,1029610
9942,茂順,12360084
9943,好樂迪,2288648
9944,新麗,411381
9945,潤泰新,122857890
9946,三發地產,18334562
9955,佳龍,7470977
9958,世紀鋼,103203291
